mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_criterion;param_max_depth;param_min_samples_leaf;param_min_samples_split;param_splitter;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0.09041061401367187;0.0011711188034242486;0.0032806873321533205;0.00012583346828952426;poisson;10;4;5;random;{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'};0.6467069543933351;0.6430868460715802;0.646828006244523;0.6556442022874183;0.6483246315892518;0.6481181281172216;0.004138938531736336;20
0.23097577095031738;0.003297936995098539;0.003442716598510742;0.00011624536888887708;poisson;10;4;10;best;{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'};0.6531443701580515;0.6457129946154351;0.6497212941049906;0.6606159187649969;0.6463547861111151;0.6511098727509178;0.005443700648247113;2
0.09206204414367676;0.0027771181268716545;0.0034664630889892577;0.0004677330563944371;poisson;10;4;10;random;{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'};0.6477815546829061;0.6406409713031818;0.6342370846286451;0.6374263530686289;0.645528352924787;0.6411228633216298;0.005001137179982333;51
0.45464239120483396;0.001793724509365305;0.005808544158935547;0.00030634593885097;poisson;20;1;2;best;{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'};0.45989493202181775;0.46694829391065373;0.46352746239840437;0.46626470837475864;0.44642964925933315;0.4606130091929935;0.0075133868183801;150
0.18792390823364258;0.0034177842832816834;0.005676698684692383;0.00013998751693919016;poisson;20;1;2;random;{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'};0.498578472062841;0.5128319124378791;0.49840784969220653;0.50443880313289;0.48595244639849533;0.5000418967448623;0.008789102569041696;135
0.4333356380462646;0.0015906444648436427;0.0054875373840332035;0.00012808991066432055;poisson;20;1;5;best;{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'};0.4941943058180277;0.49773784841404256;0.49686106665506014;0.4906320088583205;0.48540578529805;0.4929662030087002;0.004517857401457447;138
0.17234864234924316;0.0013143770977439109;0.005438852310180664;5.452302944439594e-05;poisson;20;1;5;random;{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'};0.5528123581950883;0.5588667195929163;0.5601937086828529;0.5389252158791269;0.5244258175703724;0.5470447639840714;0.013590160575845774;112
0.41063723564147947;0.002005549093714085;0.005814933776855468;0.0011544632106912241;poisson;20;1;10;best;{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'};0.5409418675676292;0.5394446527302528;0.541009332353902;0.5342733461917926;0.5369098457520658;0.5385158089191285;0.002590126568258407;116
0.1627324104309082;0.005305244249140911;0.0052430152893066405;6.795680690535622e-05;poisson;20;1;10;random;{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'};0.584743873768601;0.6049691327008505;0.5927877034375872;0.5984414759704934;0.5882348917926932;0.5938354155340451;0.007215194372738073;77
0.43140177726745604;0.004377128690784289;0.005585145950317383;0.00015336304706095686;poisson;20;2;2;best;{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'};0.5093382357330748;0.5135677716882016;0.5039656871892073;0.492333436055127;0.49467931791163855;0.5027768897154499;0.008191996438227529;134
0.17358818054199218;0.0026059161454082477;0.00560150146484375;0.0001415301846475519;poisson;20;2;2;random;{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'};0.5576485634857375;0.5693361901943653;0.5805829515852028;0.568343050815298;0.5471450723001049;0.5646111656761418;0.011356874707390321;91
0.42709665298461913;0.002898707511377744;0.005456972122192383;8.15723864555777e-05;poisson;20;2;5;best;{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'};0.5167902584135562;0.5227306351266396;0.5096224228922086;0.5038827515832698;0.5019144057162984;0.5109880947463945;0.00782604819172721;128
0.16894946098327637;0.0008354308479114071;0.00552983283996582;0.0001271941467251023;poisson;20;2;5;random;{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'};0.5726618778652186;0.5513409206039049;0.5738371613652014;0.5832257302186468;0.5568490284794633;0.5675829437064871;0.011735653634476897;89
0.4086453914642334;0.0029760652784065777;0.005226325988769531;0.00013558597748211494;poisson;20;2;10;best;{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'};0.5545355100509344;0.5610198066297332;0.554159865879545;0.5454995447031228;0.5477336386190866;0.5525896731764843;0.005498543983596247;105
0.1578885555267334;0.0026570046427118596;0.005088138580322266;0.00020053405821803235;poisson;20;2;10;random;{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'};0.6045998331278937;0.6035577644119361;0.6056186211028625;0.6231423483145737;0.5851784832188036;0.6044194100352139;0.012024764242382718;74
0.40773911476135255;0.00378924417262785;0.006207180023193359;0.0011128197066206135;poisson;20;4;2;best;{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'};0.5644171769614088;0.5618965998200722;0.5701504464679545;0.5617747754507543;0.5544620398775981;0.5625402077155576;0.005053625643272983;94
0.15849614143371582;0.0009129500745214915;0.005146169662475586;0.00013184022289393094;poisson;20;4;2;random;{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'};0.6140090452772506;0.6299196190254817;0.6129483308559596;0.6246623738242773;0.6034989692854001;0.6170076676536739;0.009308790445432395;61
0.4035035610198975;0.0009919895157830387;0.005255460739135742;4.646263686154954e-05;poisson;20;4;5;best;{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'};0.5643959465945951;0.561287262499451;0.5707498831498135;0.562248922845394;0.5543740832374278;0.5626112196653363;0.0052755593375565495;93
0.15765666961669922;0.0017254166136247443;0.005166864395141602;0.00010804793309675326;poisson;20;4;5;random;{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'};0.616088024872114;0.6268060493928163;0.6203129029863473;0.6290826627396338;0.6031805520663983;0.6190940384114619;0.009197918517263084;59
0.3985311031341553;0.0015292909635119022;0.005098724365234375;7.325134493284251e-05;poisson;20;4;10;best;{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'};0.5766098655474922;0.5694722196834386;0.5775225289884781;0.5720602265455805;0.5639610097679337;0.5719251701065847;0.004954590876079235;85
0.15636296272277833;0.001735676300360091;0.005053663253784179;0.00010646809561193593;poisson;20;4;10;random;{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'};0.6172381986440153;0.614365604859934;0.6309026527829047;0.6206509778099865;0.6194724175210398;0.6205259703235761;0.005613567217085501;57
0.5602595329284668;0.0025742054334490167;0.007642936706542969;0.0006366421527499311;poisson;30;1;2;best;{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'};0.4060684683888094;0.42038780120316976;0.4136533123778764;0.4101041801049842;0.39461476723979894;0.40896570586292774;0.0085799471414064;158
0.2450662612915039;0.0019409428448608646;0.007353591918945313;0.00012974207200235012;poisson;30;1;2;random;{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'};0.39258379093708184;0.43311526144073964;0.4501737460039341;0.4262383521515277;0.4141900576451554;0.4232602416356877;0.019254298948900978;157
0.5079111099243164;0.0059717462783985785;0.0064605712890625;6.763638845228342e-05;poisson;30;1;5;best;{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'};0.4534999741425584;0.4610654688223734;0.4586260634395015;0.44797359722891683;0.44112859763082113;0.4524587402528343;0.007234424092514746;152
0.2039370059967041;0.006358481505703275;0.006240987777709961;7.211200003659184e-05;poisson;30;1;5;random;{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'};0.4999823049641041;0.5001558552380322;0.5261532824370467;0.500456028840824;0.49156114499161097;0.5036617232943236;0.011733711560599828;133
0.4650562286376953;0.003542963230191582;0.00590825080871582;0.00020647825310186999;poisson;30;1;10;best;{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'};0.5164004566197555;0.5188193013004764;0.5178388773484971;0.5096125206453267;0.5183329510688663;0.5162008213965844;0.0033920849712075697;126
0.17632627487182617;0.0037024533002765255;0.005808830261230469;0.00013317652934046313;poisson;30;1;10;random;{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'};0.5668999155830587;0.5802273568230016;0.5852012702760996;0.5816214363324925;0.5545041254056235;0.5736908208840552;0.011422408562716688;82
0.49740753173828123;0.006993837166061912;0.0065402030944824215;0.0002257598404460352;poisson;30;2;2;best;{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'};0.4757306915306555;0.4822416188914018;0.47413803322725157;0.4637630786535484;0.45979005528797345;0.47113269551816617;0.008204249395426556;148
0.19911465644836426;0.0027306338457818075;0.0062273979187011715;0.00016727476054725085;poisson;30;2;2;random;{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'};0.5264510675577283;0.5490273848578759;0.5292391090849742;0.5277927900908235;0.5285662899361736;0.5322153283055151;0.008456998919454894;124
0.48567757606506345;0.004050531864010178;0.006435871124267578;0.0002414967667848376;poisson;30;2;5;best;{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'};0.48648323024725904;0.49429820169382355;0.4829778149201178;0.4750477925859251;0.46875503414012043;0.4815124147174492;0.008886786279514098;143
0.19226398468017578;0.002895438727235205;0.006070280075073242;5.557446558839882e-05;poisson;30;2;5;random;{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'};0.5366538039868716;0.54910154298662;0.5573094647008574;0.541925385086934;0.5403419563790103;0.5450664306280586;0.0073366630845265925;113
0.45151386260986326;0.00389592756506849;0.005800199508666992;0.00026960304612355543;poisson;30;2;10;best;{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'};0.5359300523234887;0.5437285026448839;0.5360706791006158;0.5297563174184962;0.5300613002710344;0.5351093703517037;0.005099514920891215;118
0.1724992275238037;0.004952324212414769;0.005823278427124023;0.00025329070093096326;poisson;30;2;10;random;{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'};0.5959728551191181;0.5999034338510734;0.6026771746501016;0.609882364137609;0.5955673447698546;0.6008006345055513;0.00524402441451442;76
0.4413331985473633;0.005889492457933098;0.00583353042602539;0.00020539716171464586;poisson;30;4;2;best;{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'};0.5514836628149941;0.5468749936297277;0.5531201190249486;0.5474452437609005;0.5394821950121959;0.5476812428485534;0.004732227603538432;107
0.17081294059753419;0.0031486370999650433;0.005559587478637695;9.090579960414906e-05;poisson;30;4;2;random;{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'};0.6036468996514919;0.6092794218034757;0.6271860127118288;0.6058410224035191;0.5970502429463396;0.6086007199033311;0.010113787899287296;70
0.4390538692474365;0.004061047315224585;0.005835247039794922;7.483964894521344e-05;poisson;30;4;5;best;{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'};0.5517776137129677;0.5470072713627818;0.5541339861674106;0.5478033173842284;0.5396903584083965;0.5480825094071571;0.0049383489191114445;106
0.17180190086364747;0.003925202712948085;0.005582094192504883;8.594730190743202e-05;poisson;30;4;5;random;{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'};0.6126848107545121;0.6069460738730645;0.6112452453647133;0.6127591360474343;0.5962514369277627;0.6079773405934974;0.006233223443783039;71
0.4301795482635498;0.0036946651477911705;0.005528831481933593;0.00010978326184762793;poisson;30;4;10;best;{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'};0.5651064355925959;0.5567265388996105;0.562223218668179;0.5593702587679015;0.5504822170409482;0.5587817337938471;0.005005953196213126;100
0.1639418125152588;0.0034397808664723933;0.005536079406738281;0.00018108703320074925;poisson;30;4;10;random;{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'};0.6240182673637689;0.6113914102365365;0.614765748418832;0.6165085004284749;0.6001668159981495;0.6133701484891525;0.007790029288354101;67
0.21826353073120117;0.001221396861909721;0.0034379959106445312;0.00012177043081070672;friedman_mse;10;1;2;best;{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'};0.6469810130386482;0.6455615836408001;0.6376931350806916;0.650111432565077;0.6321392698231999;0.6424972868296833;0.006600565449676751;46
0.08233113288879394;0.0002909301634426656;0.0033141613006591798;0.00010054217487940573;friedman_mse;10;1;2;random;{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'};0.6535937683904984;0.6425603049027052;0.6206593310980082;0.6456545277585639;0.6366973286722638;0.639833052164408;0.011028591369691596;53
0.22177500724792482;0.0032672153225099653;0.003609037399291992;0.0002651326345243094;friedman_mse;10;1;5;best;{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'};0.6482320670304917;0.6466418054507819;0.6394492963628334;0.6500342990251953;0.6339631799394236;0.6436641295617452;0.006036305291833247;40
0.08160591125488281;0.001925318674579882;0.0032890796661376952;8.924292456140851e-05;friedman_mse;10;1;5;random;{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'};0.6475028880082059;0.645916678914769;0.643534330899342;0.6461962649071233;0.6366459972664602;0.6439592319991801;0.0038744639827820904;37
0.2177576541900635;0.0012123866710928594;0.0034782886505126953;0.00012762695967599223;friedman_mse;10;1;10;best;{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'};0.6526800080819077;0.6491556429001033;0.642277921623659;0.6530358778042413;0.6366239290627961;0.6467546758945415;0.006371829591155679;28
0.08328866958618164;0.002424662846362053;0.0034198760986328125;0.00010904599633529578;friedman_mse;10;1;10;random;{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'};0.6435488812977723;0.6509196079588251;0.6452826106290046;0.6515328090911117;0.6475374167458253;0.6477642651445078;0.003102825875197284;23
0.2194943904876709;0.001536398029887981;0.003499555587768555;7.512802091970804e-05;friedman_mse;10;2;2;best;{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'};0.6473276609108125;0.6487087096629394;0.6400046947700171;0.6546686903141172;0.6403402813222845;0.6462100073960342;0.005513647940771473;32
0.0829535961151123;0.0018515354855498883;0.003377819061279297;0.00010012917269598279;friedman_mse;10;2;2;random;{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'};0.6493855052015463;0.6501449892859823;0.6430053976663513;0.6434575656659041;0.6448795185586631;0.6461745952756894;0.003005902800803903;33
0.22021913528442383;0.00154128251746723;0.0035161972045898438;0.00010347014742033055;friedman_mse;10;2;5;best;{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'};0.6476882605340654;0.6492116670746105;0.6395514268653976;0.6552641538918518;0.6407621554297034;0.6464955327591257;0.005775481347887822;30
0.0829390048980713;0.001151334931762733;0.0032399177551269533;0.00011872961814592229;friedman_mse;10;2;5;random;{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'};0.6477574745335892;0.63231240094981;0.6430082945995139;0.6381960334484537;0.6377831410105583;0.6398114689083851;0.005221464659056323;54
0.21689310073852539;0.0006556056544424762;0.003476572036743164;4.859843283356473e-05;friedman_mse;10;2;10;best;{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'};0.6506612684894554;0.6503625739553501;0.6416678087472023;0.6581191812535585;0.6444992332101375;0.6490620131311408;0.005688138353367855;17
0.08249306678771973;0.0030987508627836067;0.00334315299987793;8.826852146654589e-05;friedman_mse;10;2;10;random;{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'};0.6546001341267982;0.6469988952350578;0.6404709399053694;0.6521124957417667;0.6443159690338256;0.6476996868085635;0.005124148562867822;24
0.21823320388793946;0.0018388051892399074;0.0034572124481201173;7.177937301618495e-05;friedman_mse;10;4;2;best;{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'};0.6508942901685553;0.6536450936147925;0.6463449146697968;0.6561387505308194;0.6447646012952557;0.650357530055844;0.004287204919533398;11
0.08195028305053711;0.0017669293169566417;0.003305482864379883;9.101163884089903e-05;friedman_mse;10;4;2;random;{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'};0.6491998296604713;0.6426068234768205;0.6548445210376547;0.6568535515013155;0.6401587236652855;0.6487326898683096;0.006550728646301901;18
0.2196269989013672;0.00418842798610308;0.003691291809082031;0.0004115716451121775;friedman_mse;10;4;5;best;{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'};0.6508510221079582;0.6536486218707944;0.6461709353891536;0.6563244549217964;0.6447646012952557;0.6503519271169916;0.00437006366441981;12
0.08399982452392578;0.003490835554593674;0.003488922119140625;0.0004508296144141174;friedman_mse;10;4;5;random;{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'};0.6485660658541867;0.6405416052169146;0.6490771201677874;0.6476006740496565;0.6397128021376084;0.6450996534852307;0.004095981719780017;34
0.21776251792907714;0.0024038980520647317;0.0034763336181640623;0.000102120597364041;friedman_mse;10;4;10;best;{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'};0.6523653582385458;0.6531104106900194;0.6464211052993536;0.6578597252393272;0.6450041877712717;0.6509521574477035;0.004696348862082137;3
0.07979788780212402;0.00333683937882468;0.003184080123901367;0.00011461979079480575;friedman_mse;10;4;10;random;{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'};0.6478933268589756;0.6425321621206516;0.6460777789171472;0.6487178798966091;0.6285345988032244;0.6427511493193216;0.007419819298100394;43
0.43086605072021483;0.0028296819577513736;0.006258773803710938;0.000357656426878953;friedman_mse;20;1;2;best;{'criterion': 'friedman_mse', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'};0.43640246645879976;0.43857906831656757;0.45266826432605056;0.4435504875405403;0.41804727660957597;0.43784951265030686;0.011374104468394673;153
0.17411437034606933;0.008213488032828105;0.006410789489746094;0.0013634625819846083;friedman_mse;20;1;2;random;{'criterion': 'friedman_mse', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'};0.5185839184538099;0.49014683182925145;0.4695697172241079;0.45345347304490735;0.4779105208642046;0.4819328922832563;0.021867196490402977;142
0.40833191871643065;0.0021794107148827725;0.005694913864135742;0.00019270944130405902;friedman_mse;20;1;5;best;{'criterion': 'friedman_mse', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'};0.4715302291135992;0.4759855214106823;0.48923272945947516;0.4789596009736894;0.4603868209504173;0.4752189803815726;0.00942936721196154;144
0.15323905944824218;0.002531120583946951;0.005443954467773437;0.00021268779307078656;friedman_mse;20;1;5;random;{'criterion': 'friedman_mse', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'};0.5667478000115029;0.5478146222145989;0.5310953552992524;0.5625458723297545;0.5130675630513462;0.544254242581291;0.019994926568803736;114
0.3917017936706543;0.0036254401099160825;0.005483770370483398;0.0002958945201038683;friedman_mse;20;1;10;best;{'criterion': 'friedman_mse', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'};0.5385809343972503;0.5306281178412964;0.5432881867918786;0.5284946346074937;0.522025197559882;0.5326034142395601;0.007517681102287726;123
0.1479254722595215;0.007605418759545267;0.0052831172943115234;0.00015107394722786683;friedman_mse;20;1;10;random;{'criterion': 'friedman_mse', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'};0.5896660811343767;0.5979927913715876;0.5885660966897872;0.5887811474075837;0.5901412494583664;0.5910294732123403;0.0035287043514151263;80
